NEIGHBORHOOD,ZIP_CODE,PROP_TYPE,SQUARE_FEET,LOT_SIZE,NO_BEDROOMS,TOTAL_BATHS,TOTAL_PARKING_RN,FURNISHED_RN,PETS_ALLOWED_RN,SEC_DEPOSIT_RN,TERM_OF_RENTAL_RN,RENT_FEE_INCLUDES_RN,RENTAL_TERMS_RN,LIST_PRICE,Predicted_Rent
nan,2333,SF,1664,21998.0,4,2,0,nan,nan,nan,nan,nan,nan,549000.0,5625.279024140965
nan,1830,CC,866,,2,1,0,nan,nan,nan,nan,nan,nan,284900.0,3730.365578174835
The Meadows,2043,CC,2312,0.0,2,3,0,nan,nan,nan,nan,nan,nan,995000.0,
nan,2360,CC,2146,,2,2,0,nan,nan,nan,nan,nan,nan,599999.0,4870.670694252048
nan,2382,SF,1670,15002.0,3,2,0,nan,nan,nan,nan,nan,nan,475000.0,5591.395724683931
nan,2364,SF,1700,5950.0,4,2,0,nan,nan,nan,nan,nan,nan,500000.0,5443.675711808174
nan,2169,CC,2302,3165.0,3,3,0,nan,nan,nan,nan,nan,nan,949900.0,5392.811081743961
nan,2332,SF,2524,107082.0,4,2,0,nan,nan,nan,nan,nan,nan,899000.0,5681.963337307803
nan,2043,SF,4186,37718.0,4,4,0,nan,nan,nan,nan,nan,nan,1875000.0,7525.443369639097
nan,1523,SF,1344,20386.0,4,3,0,nan,nan,nan,nan,nan,nan,529000.0,6756.586606604307
nan,1462,SF,1638,196000.0,3,2,0,nan,nan,nan,nan,nan,nan,749900.0,6273.7938189596825
nan,1473,SF,3000,104544.0,5,3,0,nan,nan,nan,nan,nan,nan,614999.0,7340.484061520863
nan,1475,SF,2240,18899.0,3,3,0,nan,nan,nan,nan,nan,nan,425000.0,7423.83755227541
nan,2148,CC,1090,,2,1,0,nan,nan,nan,nan,nan,nan,524900.0,3591.31260619705
nan,1453,CC,1147,,2,2,0,nan,nan,nan,nan,nan,nan,289900.0,5040.473237477227
nan,1468,SF,4221,212573.0,4,3,0,nan,nan,nan,nan,nan,nan,599900.0,7192.362238994978
nan,1364,SF,1176,261360.0,3,1,0,nan,nan,nan,nan,nan,nan,137000.0,4514.43200973972
nan,1452,SF,2128,81307.0,3,3,0,nan,nan,nan,nan,nan,nan,450000.0,7426.647146127699
nan,1420,SF,1576,10001.0,3,2,0,nan,nan,nan,nan,nan,nan,389900.0,6266.637960052958
nan,1462,SF,3266,518606.0,4,3,0,nan,nan,nan,nan,nan,nan,989000.0,7274.411787159725
nan,1453,SF,936,25171.0,2,1,0,nan,nan,nan,nan,nan,nan,370000.0,4385.822887629438
nan,1475,SF,2158,3049200.0,5,6,0,nan,nan,nan,nan,nan,nan,750000.0,7546.348343461349
nan,1890,SF,1788,21288.0,3,2,0,nan,nan,nan,nan,nan,nan,1125000.0,6291.652061038583
nan,2145,CC,1867,,2,3,0,nan,nan,nan,nan,nan,nan,1098000.0,4870.337558087903
nan,2446,CC,2510,,4,3,0,nan,nan,nan,nan,nan,nan,1758000.0,5346.330466844032
Goodale Farms,1752,SF,3835,43560.0,4,3,0,nan,nan,nan,nan,nan,nan,975000.0,
Valley View Farm,1835,SF,3118,31237.0,5,3,0,nan,nan,nan,nan,nan,nan,865000.0,
nan,1845,CC,2256,,3,3,0,nan,nan,nan,nan,nan,nan,664900.0,6812.9378091643575
nan,1778,SF,3286,20473.0,3,3,0,nan,nan,nan,nan,nan,nan,1279000.0,7510.615030677371
nan,1801,CC,1643,,2,2,0,nan,nan,nan,nan,nan,nan,759999.0,5173.707875863311
nan,1830,CC,1640,,3,2,0,nan,nan,nan,nan,nan,nan,395000.0,5487.883760210909
nan,1730,SF,2174,40402.0,5,2,0,nan,nan,nan,nan,nan,nan,1065000.0,6552.29078463041
Sweeney Ridge,1730,SF,2700,40027.0,4,3,0,nan,nan,nan,nan,nan,nan,1498000.0,
nan,1801,MF,1892,5663.0,3,2,0,nan,nan,nan,nan,nan,nan,675000.0,6451.100367127267
nan,2140,CC,1094,,2,2,0,nan,nan,nan,nan,nan,nan,1199900.0,4620.816896035783
nan,1826,SF,1134,7150.0,4,2,0,nan,nan,nan,nan,nan,nan,430000.0,5856.446512141027
nan,2421,SF,1537,10000.0,4,2,0,nan,nan,nan,nan,nan,nan,1075000.0,5673.572052012709
nan,2478,CC,2300,,4,3,0,nan,nan,nan,nan,nan,nan,1100000.0,5351.384678790673
Farrwood,1810,SF,2810,34151.0,5,3,0,nan,nan,nan,nan,nan,nan,899000.0,
nan,2421,SF,1224,12500.0,2,1,0,nan,nan,nan,nan,nan,nan,819900.0,4025.1597654238058
nan,2176,SF,2074,13399.0,4,2,0,nan,nan,nan,nan,nan,nan,580000.0,5541.845611360041
nan,2451,CC,540,,1,1,0,nan,nan,nan,nan,nan,nan,296900.0,3215.319133850484
nan,1876,CC,1998,,2,3,0,nan,nan,nan,nan,nan,nan,730000.0,6051.641900160703
Central Square,1801,SF,2355,12197.0,4,3,0,nan,nan,nan,nan,nan,nan,859900.0,
nan,1821,SF,1342,43560.0,3,1,0,nan,nan,nan,nan,nan,nan,375000.0,4628.866777463694
nan,1864,SF,2300,46827.0,3,2,0,nan,nan,nan,nan,nan,nan,979000.0,6663.605739957547
nan,1923,CC,1567,,2,2,0,nan,nan,nan,nan,nan,nan,529000.0,5179.721872326043
near corner of Warren Street,2045,SF,1386,3484.0,4,2,0,nan,nan,nan,nan,nan,nan,679000.0,
nan,1867,CC,1548,,2,2,0,nan,nan,nan,nan,nan,nan,899900.0,5178.256867073309
Indian Rock Farms,1906,SF,2883,20521.0,4,3,0,nan,nan,nan,nan,nan,nan,899999.0,
nan,1923,CC,3383,,3,4,0,nan,nan,nan,nan,nan,nan,889000.0,7122.917230241159
nan,1940,SF,2603,10018.0,3,2,0,nan,nan,nan,nan,nan,nan,799000.0,6622.194647837626
King James Grant,1940,SF,4889,44862.0,4,4,0,nan,nan,nan,nan,nan,nan,2299900.0,
nan,2171,CC,604,,1,1,0,nan,nan,nan,nan,nan,nan,329900.0,3353.821503934596
nan,1930,CC,1710,,2,2,0,nan,nan,nan,nan,nan,nan,995000.0,5173.707875863311
nan,2379,CC,2642,18730.8,3,3,0,nan,nan,nan,nan,nan,nan,749000.0,5701.315167025883
nan,1915,SF,1482,2899.0,4,2,0,nan,nan,nan,nan,nan,nan,699900.0,5728.547182778877
Niagra,2721,SF,1794,7309.0,4,3,0,nan,nan,nan,nan,nan,nan,499000.0,
nan,1104,SF,1194,5249.0,3,1,0,nan,nan,nan,nan,nan,nan,235000.0,4336.521370309724
nan,1907,SF,1656,7231.0,3,3,0,nan,nan,nan,nan,nan,nan,780000.0,6871.369420558219
Historic District,1945,SF,1814,2701.0,3,2,0,nan,nan,nan,nan,nan,nan,925000.0,
Chestnut Hill,2467,SF,4182,30322.0,6,5,0,nan,nan,nan,nan,nan,nan,3350000.0,
nan,1945,SF,1283,2250.0,2,2,0,nan,nan,nan,nan,nan,nan,999000.0,5434.866493990994
nan,1945,SF,1310,1038.0,2,2,0,nan,nan,nan,nan,nan,nan,649000.0,5456.8522013307975
nan,1945,SF,1592,7318.08,3,2,0,nan,nan,nan,nan,nan,nan,879000.0,6113.796838410613
nan,2770,SF,1580,67954.0,3,2,0,nan,nan,nan,nan,nan,nan,510000.0,5609.761179152292
Wilbur Point,2719,SF,1792,8398.0,3,2,0,nan,nan,nan,nan,nan,nan,899000.0,
nan,2719,SF,580,8642.0,1,1,0,nan,nan,nan,nan,nan,nan,259000.0,3749.5150224542735
nan,2719,SF,1712,10001.0,4,2,0,nan,nan,nan,nan,nan,nan,484000.0,5620.72411981484
nan,2151,SF,3521,5314.0,5,4,0,nan,nan,nan,nan,nan,nan,899900.0,5708.615598416374
nan,2062,CC,765,,2,1,0,nan,nan,nan,nan,nan,nan,339000.0,3716.4485081216217
nan,2127,CC,1454,1454.0,2,2,0,nan,nan,nan,nan,nan,nan,1295000.0,4748.5786809951705
nan,2169,CC,2302,,3,3,0,nan,nan,nan,nan,nan,nan,949900.0,5027.683116447112
nan,2151,CC,690,,1,1,0,nan,nan,nan,nan,nan,nan,324900.0,3401.034374492394
nan,2186,SF,3180,40001.0,3,4,0,nan,nan,nan,nan,nan,nan,1595000.0,5632.468381735391
Cunningham Park,2186,SF,1534,14131.0,3,3,0,nan,nan,nan,nan,nan,nan,749000.0,
Popes Pond,2186,SF,2137,20669.0,3,3,0,nan,nan,nan,nan,nan,nan,1075000.0,
nan,2090,SF,2716,40001.0,4,3,0,nan,nan,nan,nan,nan,nan,1525000.0,7283.6290267723225
Quincy Center,2169,SF,4338,9700.0,10,4,0,nan,nan,nan,nan,nan,nan,1200000.0,
nan,1876,CC,1274,100.0,2,2,0,nan,nan,nan,nan,nan,nan,449900.0,5242.486957890076
nan,2122,CC,1133,1133.0,2,2,0,nan,nan,nan,nan,nan,nan,598900.0,4709.244842659244
nan,2421,SF,3407,8980.0,4,4,0,nan,nan,nan,nan,nan,nan,1670000.0,5935.390713886965
Point Royal,2035,SF,2262,22664.0,3,2,0,nan,nan,nan,nan,nan,nan,669900.0,
nan,2067,CC,874,,2,1,0,nan,nan,nan,nan,nan,nan,350000.0,3730.365578174835
nan,2445,SF,9945,35158.0,6,10,0,nan,nan,nan,nan,nan,nan,9000000.0,6066.982225495684
nan,2132,SF,2800,8705.0,4,3,0,nan,nan,nan,nan,nan,nan,1695000.0,5623.4330513200985
nan,2132,SF,3132,6750.0,4,3,0,nan,nan,nan,nan,nan,nan,1295000.0,5557.121709196588
nan,2130,CC,803,,2,1,0,nan,nan,nan,nan,nan,nan,499999.0,3279.208287887969
nan,2135,CC,826,,2,1,0,nan,nan,nan,nan,nan,nan,525000.0,3552.2392001148683
nan,1824,CC,1155,,2,2,0,nan,nan,nan,nan,nan,nan,469000.0,5040.779958269084
nan,2460,SF,3288,12200.0,4,4,0,nan,nan,nan,nan,nan,nan,2268000.0,6006.975285915849
nan,1913,SF,1405,41070.0,3,2,0,nan,nan,nan,nan,nan,nan,515000.0,6280.838957700151
nan,2446,CC,1509,,2,2,0,nan,nan,nan,nan,nan,nan,1775000.0,4902.105980206565
nan,2130,CC,1032,,2,1,0,nan,nan,nan,nan,nan,nan,524900.0,3287.010078965662
nan,2467,CC,1991,,3,3,0,nan,nan,nan,nan,nan,nan,2200000.0,5200.553690430014
nan,2467,CC,2437,,4,3,0,nan,nan,nan,nan,nan,nan,1599000.0,5330.966758278445
nan,2458,CC,1103,6710.0,3,1,0,nan,nan,nan,nan,nan,nan,599900.0,3993.663526234419
nan,2467,CC,770,770.0,2,1,0,nan,nan,nan,nan,nan,nan,435500.0,3622.843309220956
nan,1841,SF,2512,10250.0,3,3,0,nan,nan,nan,nan,nan,nan,699900.0,7378.313068385705
nan,2019,SF,1164,12807.0,3,1,0,nan,nan,nan,nan,nan,nan,439999.0,4497.282826581901
nan,1524,SF,1842,30013.0,3,2,0,nan,nan,nan,nan,nan,nan,469900.0,6696.661743003393
nan,1450,CC,2832,22030.0,3,4,0,nan,nan,nan,nan,nan,nan,775000.0,7846.711964334258
nan,1581,CC,956,,1,1,0,nan,nan,nan,nan,nan,nan,427500.0,3394.629693085409
nan,1701,SF,1780,29490.0,3,3,0,nan,nan,nan,nan,nan,nan,575000.0,7047.065437263382
nan,2038,SF,6644,58458.0,5,5,0,nan,nan,nan,nan,nan,nan,1499000.0,7557.68531614948
nan,2664,SF,1287,10890.0,2,2,0,nan,nan,nan,nan,nan,nan,559000.0,5485.318562705168
nan,2019,MF,1912,8002.0,5,2,0,nan,nan,nan,nan,nan,nan,529000.0,6389.029812825073
nan,1772,SF,1956,30056.0,4,3,0,nan,nan,nan,nan,nan,nan,929000.0,7205.4060464033755
nan,2492,SF,7000,80586.0,7,8,0,nan,nan,nan,nan,nan,nan,3000000.0,6067.425875163837
nan,2635,SF,1632,20909.0,3,2,0,nan,nan,nan,nan,nan,nan,1100000.0,5581.919845645421
Wellesley Farms,2481,SF,1878,10297.0,3,2,0,nan,nan,nan,nan,nan,nan,1340000.0,
nan,1527,CC,1850,,2,2,0,nan,nan,nan,nan,nan,nan,524900.0,5188.3879614343105
nan,2482,SF,2802,74226.0,3,3,0,nan,nan,nan,nan,nan,nan,2495000.0,5692.490130999717
nan,2481,SF,3927,17194.0,5,4,0,nan,nan,nan,nan,nan,nan,1990000.0,6150.06399895663
nan,1854,CC,899,,2,2,0,nan,nan,nan,nan,nan,nan,329900.0,4970.4325700414665
nan,2114,CC,691,9999.0,0,1,0,nan,nan,nan,nan,nan,nan,439000.0,3930.395097060999
Bowker,1776,SF,4442,40117.0,4,4,0,nan,nan,nan,nan,nan,nan,1249000.0,
nan,1778,SF,3174,20038.0,4,4,0,nan,nan,nan,nan,nan,nan,1350000.0,7608.973524016768
nan,2420,SF,2553,4617.0,4,4,0,nan,nan,nan,nan,nan,nan,1300000.0,5777.7837539817565
nan,2360,CC,1022,,2,2,0,nan,nan,nan,nan,nan,nan,419500.0,4849.608710933988
nan,2559,SF,2932,47045.0,4,3,0,nan,nan,nan,nan,nan,nan,1250000.0,6098.728395937248
nan,2346,SF,1459,170755.0,3,1,0,nan,nan,nan,nan,nan,nan,475000.0,4181.760754452062
nan,2360,CC,1150,261360.0,2,2,0,nan,nan,nan,nan,nan,nan,425000.0,5408.430144463006
Redbrook,2360,SF,1664,2949.0,2,3,0,nan,nan,nan,nan,nan,nan,629900.0,
Redbrook,2360,SF,1452,3058.0,2,2,0,nan,nan,nan,nan,nan,nan,539900.0,
nan,2359,CC,2000,0.0,2,3,0,nan,nan,nan,nan,nan,nan,749900.0,5053.7286717348425
nan,2360,CC,1527,,2,2,0,nan,nan,nan,nan,nan,nan,775000.0,4900.615676381867
nan,2769,SF,1818,343688.0,3,3,0,nan,nan,nan,nan,nan,nan,649900.0,5656.919505654748
nan,2067,SF,2310,44431.0,3,3,0,nan,nan,nan,nan,nan,nan,975000.0,7416.155509462658
nan,2766,SF,1824,30060.0,3,2,0,nan,nan,nan,nan,nan,nan,524999.0,5577.750020058635
nan,2360,SF,2640,20434.0,4,3,0,nan,nan,nan,nan,nan,nan,635000.0,6118.170083942751
nan,2072,SF,1846,18151.0,3,2,0,nan,nan,nan,nan,nan,nan,670000.0,6686.45547690334
nan,2780,SF,2600,142006.0,4,3,0,nan,nan,nan,nan,nan,nan,638000.0,6109.345047916585
nan,2356,SF,1804,143748.0,3,2,0,nan,nan,nan,nan,nan,nan,599000.0,5606.95187176189
nan,2131,MF,2340,5005.0,5,2,0,nan,nan,nan,nan,nan,nan,915000.0,5225.272503753153
nan,2048,SF,1732,7320.0,4,2,0,nan,nan,nan,nan,nan,nan,539000.0,5873.9193681784045
nan,2330,SF,1536,82698.0,3,2,0,nan,nan,nan,nan,nan,nan,589900.0,5555.39618917772
nan,2115,CC,305,,1,1,0,nan,nan,nan,nan,nan,nan,499000.0,2726.5973525985682
nan,2320,SF,1088,11252.0,3,1,0,nan,nan,nan,nan,nan,nan,449900.0,4119.993025850028
nan,2072,SF,1543,15721.0,3,2,0,nan,nan,nan,nan,nan,nan,524900.0,6285.681410882993
nan,2171,CC,546,,1,1,0,nan,nan,nan,nan,nan,nan,269000.0,3230.3290175382767
Hill Mcknight,1109,SF,2904,7963.0,4,2,0,nan,nan,nan,nan,nan,nan,125000.0,
nan,1776,SF,5489,60037.0,5,6,0,nan,nan,nan,nan,nan,nan,2800000.0,7557.68531614948
nan,1701,SF,5746,48831.0,4,7,0,nan,nan,nan,nan,nan,nan,1387938.0,7492.39150182573
nan,2659,SF,1428,7405.0,3,3,0,nan,nan,nan,nan,nan,nan,1050000.0,5572.488449602957
nan,1702,SF,1890,20517.0,3,3,0,nan,nan,nan,nan,nan,nan,739000.0,7432.0621845598225
nan,1527,SF,2241,80038.0,3,3,0,nan,nan,nan,nan,nan,nan,735000.0,7416.155509462658
nan,1720,SF,1620,23548.0,3,2,0,nan,nan,nan,nan,nan,nan,595000.0,6280.454016891084
nan,1863,SF,2472,22651.0,4,3,0,nan,nan,nan,nan,nan,nan,749900.0,7296.858239985468
nan,1776,SF,5198,83995.0,5,6,0,nan,nan,nan,nan,nan,nan,1999000.0,7557.68531614948
Warrendale,2453,SF,2688,11469.0,4,4,0,nan,nan,nan,nan,nan,nan,1195000.0,
nan,2453,SF,2078,5449.0,3,3,0,nan,nan,nan,nan,nan,nan,749900.0,5435.9522309167605
nan,2451,CC,542,,1,1,0,nan,nan,nan,nan,nan,nan,289900.0,3215.319133850484
nan,2067,SF,2251,39204.0,4,2,0,nan,nan,nan,nan,nan,nan,795000.0,6475.726873604233
nan,1453,CC,1057,,2,1,0,nan,nan,nan,nan,nan,nan,330000.0,3738.5595372628095
nan,2452,CC,1490,,2,2,0,nan,nan,nan,nan,nan,nan,799999.0,4902.105980206565
nan,2048,CC,2460,,3,3,0,nan,nan,nan,nan,nan,nan,724900.0,6795.406796081927
East Lexington@Arlington Reservoir,2420,SF,1975,5359.0,4,3,0,nan,nan,nan,nan,nan,nan,1050000.0,
nan,2472,CC,649,,1,1,0,nan,nan,nan,nan,nan,nan,389000.0,3357.58850344031
nan,2045,CC,1154,,2,2,0,nan,nan,nan,nan,nan,nan,348000.0,5040.473237477227
nan,1913,CC,1075,,2,1,0,nan,nan,nan,nan,nan,nan,369000.0,3741.5438308564144
nan,1440,SF,1472,161059.0,3,3,0,nan,nan,nan,nan,nan,nan,469900.0,7008.693189840098
Fieldstone Estates,1536,SF,2028,13939.0,4,3,0,nan,nan,nan,nan,nan,nan,695000.0,
nan,1607,SF,1680,10000.0,3,1,0,nan,nan,nan,nan,nan,nan,350000.0,4595.884635878778
nan,1826,CC,1154,,2,2,0,nan,nan,nan,nan,nan,nan,359999.0,5040.473237477227
nan,1852,SF,1459,7405.0,3,2,0,nan,nan,nan,nan,nan,nan,445000.0,6119.137709728908
nan,2090,SF,2337,12560.0,3,3,0,nan,nan,nan,nan,nan,nan,969900.0,7403.157902995703
nan,2090,SF,1290,23662.0,3,1,0,nan,nan,nan,nan,nan,nan,699900.0,4637.509509162654
nan,2081,SF,1208,36038.0,3,1,0,nan,nan,nan,nan,nan,nan,495000.0,4516.049086303809
nan,2054,SF,1932,13503.0,3,2,0,nan,nan,nan,nan,nan,nan,585000.0,6658.832765775005
nan,2032,CC,2783,1.0,2,3,0,nan,nan,nan,nan,nan,nan,809000.0,6175.008044151067
nan,2124,MF,3396,4240.0,9,0,0,nan,nan,nan,nan,nan,nan,1199900.0,2978.5775260914506
nan,2052,CC,3661,,4,5,0,nan,nan,nan,nan,nan,nan,1250000.0,6684.122373538703
nan,2090,SF,3126,16211.0,4,4,0,nan,nan,nan,nan,nan,nan,1699000.0,7608.973524016768
nan,2302,SF,1702,14244.0,3,2,0,nan,nan,nan,nan,nan,nan,450000.0,5529.019860923584
nan,2324,SF,2370,141886.0,3,2,0,nan,nan,nan,nan,nan,nan,519000.0,5557.190785063102
nan,1550,CC,811,,2,1,0,nan,nan,nan,nan,nan,nan,160000.0,3736.501998486411
nan,2090,SF,6385,83485.0,4,6,0,nan,nan,nan,nan,nan,nan,2850000.0,7492.39150182573
nan,2081,CC,1219,,2,2,0,nan,nan,nan,nan,nan,nan,579000.0,5031.271389092461
Popular Downtown Neighborhood,2052,SF,2932,20003.0,4,3,0,nan,nan,nan,nan,nan,nan,1150000.0,
nan,2052,SF,2806,22499.0,4,3,0,nan,nan,nan,nan,nan,nan,995000.0,7291.311069585077
Tanglewood Estates,2038,SF,4699,35580.0,4,4,0,nan,nan,nan,nan,nan,nan,1299000.0,
nan,2032,SF,1400,6207.0,3,2,0,nan,nan,nan,nan,nan,nan,699000.0,6063.62822286128
Old North Estates,2081,SF,5056,46429.0,5,5,0,nan,nan,nan,nan,nan,nan,2490000.0,
nan,2062,SF,5600,13795.0,7,5,0,nan,nan,nan,nan,nan,nan,1650000.0,7594.7375998026655
nan,2090,SF,6965,19073.0,5,5,0,nan,nan,nan,nan,nan,nan,2595000.0,7564.550704706744
nan,1906,SF,2138,7501.0,4,3,0,nan,nan,nan,nan,nan,nan,849000.0,7050.867075777211
Bradley Woods,2043,SF,1448,20056.0,3,2,0,nan,nan,nan,nan,nan,nan,674900.0,
Brookfield,2302,SF,1216,11025.0,3,1,0,nan,nan,nan,nan,nan,nan,465000.0,
nan,2081,SF,1666,15087.0,3,2,0,nan,nan,nan,nan,nan,nan,625000.0,6281.475861772438
nan,1521,SF,1384,22651.0,2,1,0,nan,nan,nan,nan,nan,nan,264900.0,4495.898160452474
nan,1606,CC,1754,,3,3,0,nan,nan,nan,nan,nan,nan,359900.0,6408.5301835335595
nan,1543,SF,994,28314.0,3,1,0,nan,nan,nan,nan,nan,nan,399900.0,4519.826719841387
nan,1570,CC,1200,,2,3,0,nan,nan,nan,nan,nan,nan,479000.0,5488.379128195045
nan,1010,SF,2015,65340.0,3,1,0,nan,nan,nan,nan,nan,nan,329900.0,4989.8708658485975
Coachman Ridge Estates Neighborhood,1545,SF,4844,103673.0,4,3,0,nan,nan,nan,nan,nan,nan,850000.0,
nan,1571,MF,1728,7508.0,4,2,0,nan,nan,nan,nan,nan,nan,379900.0,5881.2412729467815
nan,1543,SF,3559,65776.0,4,3,0,nan,nan,nan,nan,nan,nan,789000.0,7274.411787159725
nan,1524,SF,2176,30056.0,4,3,0,nan,nan,nan,nan,nan,nan,579000.0,7207.673050784004
nan,1524,SF,3024,1.15,3,3,0,nan,nan,nan,nan,nan,nan,619000.0,6946.731472071258
nan,1545,CC,2400,,3,3,0,nan,nan,nan,nan,nan,nan,619000.0,6795.406796081927
Near Shrewsbury Center,1545,SF,1466,10890.0,3,2,0,nan,nan,nan,nan,nan,nan,305000.0,
nan,1719,SF,1386,43124.0,3,2,0,nan,nan,nan,nan,nan,nan,550000.0,6123.498710299447
nan,1521,SF,905,11761.0,2,1,0,nan,nan,nan,nan,nan,nan,70000.0,4363.869032660236
nan,1748,CC,1232,,2,2,0,nan,nan,nan,nan,nan,nan,445000.0,5030.18682915885
nan,1520,SF,2424,48196.0,4,3,0,nan,nan,nan,nan,nan,nan,851436.0,7294.6826925398
nan,1606,MF,6355,6006.0,6,6,0,nan,nan,nan,nan,nan,nan,950000.0,7295.847456661477
nan,1453,SF,2736,29865.0,4,3,0,nan,nan,nan,nan,nan,nan,669900.0,7290.289224703724
nan,1550,MF,1848,4356.0,4,2,0,nan,nan,nan,nan,nan,nan,299900.0,6185.332073296428
nan,1562,SF,3847,128825.0,5,5,0,nan,nan,nan,nan,nan,nan,649900.0,7561.610778835386
nan,1603,CC,1536,,2,1,0,nan,nan,nan,nan,nan,nan,289000.0,3912.36372331449
nan,1527,CC,1921,,2,2,0,nan,nan,nan,nan,nan,nan,529900.0,5196.578707166361
nan,1537,SF,1520,22614.0,3,2,0,nan,nan,nan,nan,nan,nan,489000.0,6285.681410882993
nan,1803,SF,1942,10001.0,4,2,0,nan,nan,nan,nan,nan,nan,838900.0,6471.12509261863
nan,1867,SF,1008,17921.0,2,1,0,nan,nan,nan,nan,nan,nan,549900.0,4376.629993367655
nan,1545,CC,930,,2,1,0,nan,nan,nan,nan,nan,nan,325000.0,3735.2836980124484
nan,1543,SF,2100,130680.0,3,3,0,nan,nan,nan,nan,nan,nan,630000.0,7426.647146127699
nan,1749,CC,910,,2,2,0,nan,nan,nan,nan,nan,nan,346000.0,4969.951875317135
nan,1453,SF,988,2522.0,3,1,0,nan,nan,nan,nan,nan,nan,395000.0,4263.357118144179
nan,1749,MF,3018,10507.0,6,4,0,nan,nan,nan,nan,nan,nan,599000.0,7558.585052643584
nan,1604,SF,1244,3000.0,3,2,0,nan,nan,nan,nan,nan,nan,359900.0,5753.994091687819
nan,1562,SF,1169,2420.0,3,2,0,nan,nan,nan,nan,nan,nan,299000.0,5597.660397293386
nan,1610,SF,1137,2614.0,4,2,0,nan,nan,nan,nan,nan,nan,340000.0,5696.48531863537
nan,1610,MF,2642,7405.0,6,2,0,nan,nan,nan,nan,nan,nan,579000.0,6386.904634172441
Lakeview,1749,SF,1624,26184.0,3,3,0,nan,nan,nan,nan,nan,nan,629900.0,
nan,1501,SF,1416,12291.0,4,1,0,nan,nan,nan,nan,nan,nan,424500.0,4686.388117328761
nan,1604,MF,3534,5250.0,9,3,0,nan,nan,nan,nan,nan,nan,639900.0,7016.99203304422
nan,1082,MF,2800,14767.0,6,4,0,nan,nan,nan,nan,nan,nan,425000.0,7714.75262897102
nan,1606,SF,1638,9671.0,3,2,0,nan,nan,nan,nan,nan,nan,485000.0,6122.188059670947
nan,1550,MF,2140,7841.0,6,2,0,nan,nan,nan,nan,nan,nan,385000.0,6428.867857117189
nan,1610,SF,1154,1850.0,2,1,0,nan,nan,nan,nan,nan,nan,299900.0,3960.536576565912
nan,1527,SF,1363,64773.0,3,1,0,nan,nan,nan,nan,nan,nan,200000.0,4626.198307023359
nan,1550,SF,1333,6098.0,3,1,0,nan,nan,nan,nan,nan,nan,334333.0,4412.005881023962
nan,1721,SF,1610,30056.0,3,2,0,nan,nan,nan,nan,nan,nan,599900.0,6281.530124123001
nan,1602,CC,1720,,3,3,0,nan,nan,nan,nan,nan,nan,369900.0,6394.468532666371
nan,1604,SF,1582,12011.0,3,2,0,nan,nan,nan,nan,nan,nan,399900.0,6263.220647594542
Hadwen Park,1603,SF,1240,7576.0,3,1,0,nan,nan,nan,nan,nan,nan,299000.0,
nan,1104,MF,2921,4927.0,7,3,0,nan,nan,nan,nan,nan,nan,448500.0,7023.269236155231
nan,2035,SF,1166,20291.0,3,1,0,nan,nan,nan,nan,nan,nan,499900.0,4517.962475861609
nan,1570,MF,2688,8514.0,4,2,0,nan,nan,nan,nan,nan,nan,499900.0,6283.649078369403
nan,1607,SF,2002,25056.0,4,2,0,nan,nan,nan,nan,nan,nan,429900.0,6494.741754445401
nan,1519,CC,1898,,3,3,0,nan,nan,nan,nan,nan,nan,529000.0,6828.45251706814
nan,1876,SF,1068,45302.0,3,2,0,nan,nan,nan,nan,nan,nan,515000.0,5999.306527228562
Buttonwood Park Area,2740,SF,1850,4530.0,4,2,0,nan,nan,nan,nan,nan,nan,449999.0,
nan,1108,SF,4127,10629.0,7,4,0,nan,nan,nan,nan,nan,nan,450000.0,7475.416154338749
nan,2745,SF,1364,5118.0,3,2,0,nan,nan,nan,nan,nan,nan,324900.0,5397.199920671801
Sparrow Hill,2360,SF,2427,37422.0,4,3,0,nan,nan,nan,nan,nan,nan,649900.0,
nan,2780,SF,1144,52272.0,3,2,0,nan,nan,nan,nan,nan,nan,549900.0,5466.563003518996
nan,2767,SF,1797,17598.0,4,2,0,nan,nan,nan,nan,nan,nan,525000.0,5630.708449168066
nan,2780,SF,936,11325.0,2,1,0,nan,nan,nan,nan,nan,nan,439900.0,3993.0336253391115
nan,3051,SF,2965,35676.0,3,4,0,nan,nan,nan,nan,nan,nan,759900.0,5709.290406604148
nan,1826,CC,1457,,2,2,0,nan,nan,nan,nan,nan,nan,414999.0,5177.74083887596
nan,1468,SF,2116,71874.0,3,3,0,nan,nan,nan,nan,nan,nan,579900.0,7426.647146127699
nan,1879,CC,1514,0.0,2,3,0,nan,nan,nan,nan,nan,nan,376000.0,6007.334061707048
nan,2379,SF,1916,19166.0,4,2,0,nan,nan,nan,nan,nan,nan,579900.0,5655.173517673249
nan,2780,MF,1580,3485.0,3,2,0,nan,nan,nan,nan,nan,nan,539900.0,5356.708828749263
nan,1862,SF,1800,28501.0,4,2,0,nan,nan,nan,nan,nan,nan,675000.0,6056.423300288309
Pine Hill,1904,SF,1340,4740.0,3,1,0,nan,nan,nan,nan,nan,nan,550000.0,
West Side,1880,SF,2230,16361.0,3,2,0,nan,nan,nan,nan,nan,nan,849000.0,
nan,1970,SF,2013,6852.0,4,2,0,nan,nan,nan,nan,nan,nan,749900.0,6269.980698228988
